Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Order_Hour,Order_DayOfWeek,Pickup_Delay,distance_km
krzi493040519,28,4.9,11.02091,76.940432,11.08091,77.000432,21:40:00,Stormy,Jam ,scooter ,Urban ,55,Kitchen,0,2,1840185.0,
amyq742017717,23,4.6,17.431477,78.40035,17.501477,78.47035,20:55:00,Cloudy,Jam ,van,Metropolitian ,33,Grocery,0,3,1868940.0,
lery685608826,39,5.0,17.483216,78.552111,17.593216,78.662111,22:00:00,Cloudy,Jam ,motorcycle ,Metropolitian ,200,Apparel,0,6,1874765.0,
cycj869143217,31,4.6,0.0,0.0,0.07,0.07,21:25:00,Fog,Jam ,motorcycle ,Metropolitian ,48,Grocery,0,5,1906410.0,
kcrp354846154,36,4.6,21.175104,72.804342,21.215104,72.844342,12:10:00,Fog,High ,motorcycle ,Metropolitian ,155,Books,0,6,1833860.0,
edzf541101269,30,5.0,12.914264,77.6784,12.964264,77.7284,00:00:00,Sunny,Low ,motorcycle ,Urban ,75,Cosmetics,0,1,1830255.0,
tbxg062886719,23,4.9,21.185047,72.80859,21.225047,72.84859,14:00:00,Windy,High ,scooter ,Metropolitian ,90,Sports,0,3,1848375.0,
shfm872431527,20,4.1,30.342509,78.061187,30.362509,78.081187,08:50:00,Windy,Low ,motorcycle ,Metropolitian ,75,Shoes,0,3,1898460.0,
fsyj076231750,39,4.9,12.299524,76.64262,12.369524,76.71262,21:55:00,Stormy,Jam ,motorcycle ,Urban ,175,Sports,0,4,1857480.0,
clgq220636308,25,4.8,22.727021,75.884167,22.807021,75.964167,18:10:00,Cloudy,Medium ,motorcycle ,Metropolitian ,175,Cosmetics,0,0,1863020.0,
yxjr748641034,29,4.8,13.091809,80.219104,13.171809,80.299104,23:50:00,Sandstorms,Low ,motorcycle ,Urban ,80,Home,0,1,1840320.0,
xyad618045943,38,4.6,12.981615,80.231598,13.031615,80.281598,22:50:00,Windy,Low ,motorcycle ,Metropolitian ,120,Home,0,0,1873385.0,
lveq166463223,29,4.8,0.0,0.0,0.07,0.07,22:20:00,Cloudy,Low ,motorcycle ,Metropolitian ,145,Pet Supplies,0,5,1866150.0,
raln112272160,27,4.6,11.003008,76.97544,11.033008,77.00544,19:15:00,Fog,Jam ,motorcycle ,Metropolitian ,22,Grocery,0,2,1870280.0,
dssf858678218,25,4.8,10.96185,76.971082,11.05185,77.061082,18:35:00,Stormy,Medium ,scooter ,Urban ,115,Home,0,6,1874565.0,
aedt023433955,22,4.8,30.905562,75.832841,30.975562,75.902841,22:50:00,Stormy,Low ,motorcycle ,Urban ,75,Sports,0,2,1900745.0,
ibof701558311,24,4.7,17.458998,78.500366,17.468998,78.510366,08:55:00,Sunny,Low ,motorcycle ,Metropolitian ,70,Outdoors,0,5,1845185.0,
xtvr128575380,38,4.7,22.75004,75.902847,22.88004,76.032847,19:25:00,Fog,Jam ,motorcycle ,Metropolitian ,195,Kitchen,0,2,1850135.0,
bgke390194963,36,4.9,30.893234,75.82172,30.923234,75.85172,23:30:00,Fog,Low ,motorcycle ,Metropolitian ,80,Clothing,0,4,1907980.0,
wyte141450256,31,4.6,25.450329,81.834279,25.520329,81.904279,17:35:00,Sunny,Medium ,motorcycle ,Metropolitian ,95,Sports,0,0,1903305.0,
meyp888217970,21,4.9,12.970324,77.645748,13.030324,77.705748,17:55:00,Sandstorms,Medium ,scooter ,Metropolitian ,100,Cosmetics,0,3,1848600.0,
wpef470872554,27,4.2,12.914264,77.6784,12.934264,77.6984,10:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Snacks,0,2,1869735.0,
ubvm203977752,21,4.9,23.351489,85.324253,23.371489,85.344253,09:50:00,Cloudy,Low ,motorcycle ,Urban ,95,Shoes,0,2,1869725.0,
qfke763839882,31,4.7,-10.003064,76.307589,10.133064,76.437589,22:25:00,Windy,Low ,scooter ,Metropolitian ,125,Books,0,5,1906470.0,
uwhe067696531,33,4.1,19.091458,72.827808,19.111458,72.847808,11:45:00,Stormy,High ,motorcycle ,Metropolitian ,205,Home,0,2,1839600.0,
ninp699162028,24,4.8,22.310526,73.170937,22.320526,73.180937,09:40:00,Stormy,Low ,scooter ,Metropolitian ,85,Kitchen,0,3,1878345.0,
oyyv049537205,39,4.2,26.471529,80.313458,26.561529,80.403458,20:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,245,Sports,0,4,1897745.0,
vtiy710738412,38,4.8,27.160934,78.044095,27.210934,78.094095,21:50:00,Windy,Jam ,motorcycle ,Metropolitian ,195,Kitchen,0,1,1902120.0,
siyg883884835,34,4.9,13.044694,80.26147,13.114694,80.33147,22:40:00,Fog,Low ,scooter ,Metropolitian ,135,Apparel,0,4,1847445.0,
aqii055200070,33,4.7,18.636215,73.751081,18.686215,73.801081,22:30:00,Sandstorms,Low ,scooter ,Urban ,110,Books,0,4,1837365.0,
vcof177542660,32,4.7,12.311072,76.654878,12.331072,76.674878,08:25:00,Cloudy,Low ,motorcycle ,Urban ,80,Shoes,0,1,1830750.0,
vllq454728229,22,4.8,26.911378,75.789034,26.941378,75.819034,21:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,75,Skincare,0,3,1879070.0,
vddn390704498,20,4.6,17.429585,78.392621,17.459585,78.422621,23:10:00,Fog,Low ,motorcycle ,Urban ,110,Clothing,0,0,1853235.0,
bpuo730042474,21,4.7,13.026286,80.275235,13.076286,80.325235,23:20:00,Sunny,Low ,scooter ,Metropolitian ,115,Kitchen,0,0,1873415.0,
fsbm937788052,33,4.9,12.311072,76.654878,12.351072,76.694878,15:30:00,Stormy,Medium ,van,Metropolitian ,145,Snacks,0,1,1831180.0,
aoeo849172126,39,4.6,26.90294,75.793007,26.97294,75.863007,20:25:00,Sunny,Jam ,motorcycle ,Other,85,Jewelry,0,5,1835790.0,
vgqz218346968,22,4.6,26.902328,75.794257,26.972328,75.864257,19:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,19,Grocery,0,2,1860200.0,
vevt684238723,21,4.8,26.90519,75.810753,26.93519,75.840753,19:30:00,Cloudy,Jam ,scooter ,Metropolitian ,130,Kitchen,0,2,1840060.0,
rdkz431060030,36,4.9,22.311358,73.164798,22.381358,73.234798,20:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,185,Toys,0,2,1880445.0,
orzl585883601,23,4.5,-22.552996,88.35231,22.602996,88.40231,22:30:00,Stormy,Low ,scooter ,Metropolitian ,60,Jewelry,0,6,1905035.0,
aepq573120783,24,4.8,19.103249,72.846749,19.123249,72.866749,08:45:00,Fog,Low ,motorcycle ,Urban ,80,Apparel,0,2,1839410.0,
sayt638961252,29,4.9,22.552672,88.352885,22.562672,88.362885,09:10:00,Sandstorms,Low ,scooter ,Urban ,90,Kitchen,0,3,1898485.0,
wzbo859307402,25,4.8,22.514688,88.393294,22.524688,88.403294,10:25:00,Stormy,Low ,scooter ,Metropolitian ,75,Books,0,6,1904315.0,
furv213421172,29,4.6,26.905287,75.794592,27.015287,75.904592,20:00:00,Fog,Jam ,motorcycle ,Metropolitian ,190,Pet Supplies,0,2,1850175.0,
nzhp272031474,28,4.7,17.45971,78.368855,17.47971,78.388855,09:00:00,Sunny,Low ,scooter ,Urban ,90,Toys,0,4,1866790.0,
dxmg762196326,36,4.1,0.0,0.0,0.07,0.07,21:10:00,Stormy,Jam ,van,Metropolitian ,180,Shoes,0,5,1835840.0,
qhwj398758270,21,5.0,23.333017,85.3172,23.353017,85.3372,10:10:00,Sunny,Low ,motorcycle ,Metropolitian ,95,Kitchen,0,6,1833745.0,
opwx238526176,30,4.9,26.902908,75.792934,26.912908,75.802934,08:30:00,Fog,Low ,van,Metropolitian ,85,Home,0,2,1839395.0,
pnjp195796725,27,4.6,23.374878,85.335739,23.484878,85.445739,23:40:00,Sunny,Low ,motorcycle ,Metropolitian ,105,Cosmetics,0,4,1877745.0,
empi600120634,33,4.1,12.935662,77.61413,12.955662,77.63413,08:55:00,Stormy,Low ,motorcycle ,Metropolitian ,125,Pet Supplies,0,0,1872550.0,
iqvk317565496,26,4.5,12.933298,77.614293,12.963298,77.644293,23:10:00,Windy,Low ,motorcycle ,Metropolitian ,125,Electronics,0,1,1861875.0,
efek062303043,33,4.9,22.695207,75.866059,22.715207,75.886059,11:10:00,Stormy,High ,motorcycle ,Metropolitian ,145,Outdoors,0,0,1872675.0,
sxgx826309676,27,4.9,19.131141,72.813074,19.151141,72.833074,08:50:00,Sandstorms,Low ,scooter ,Urban ,75,Toys,0,2,1839420.0,
gzaj129279278,37,4.5,25.45235,81.841889,25.58235,81.971889,19:25:00,Stormy,Jam ,scooter ,Metropolitian ,195,Sports,0,2,1900535.0,
sdel412797525,34,4.6,12.316967,76.603067,12.426967,76.713067,21:00:00,Windy,Jam ,motorcycle ,Metropolitian ,125,Snacks,0,6,1854555.0,
pscw932572177,39,4.4,22.761593,75.886362,22.891593,76.016362,21:00:00,Fog,Jam ,scooter ,Urban ,41,Grocery,0,1,1841585.0,
eurt138912264,34,4.8,22.732225,75.874765,22.792225,75.934765,18:15:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,180,Snacks,0,3,1878865.0,
moos508863623,31,4.8,23.39925,85.390464,23.42925,85.420464,20:00:00,Sunny,Jam ,scooter ,Metropolitian ,95,Toys,0,1,1831455.0,
nglh650367834,31,4.9,18.543626,73.905101,18.603626,73.965101,20:40:00,Sunny,Jam ,van,Metropolitian ,80,Snacks,0,5,1876130.0,
sfsd911177324,22,5.0,17.429585,78.392621,17.449585,78.412621,08:30:00,Sunny,Low ,motorcycle ,Metropolitian ,115,Kitchen,0,6,1863880.0,
lnob628563012,21,4.5,22.725748,75.898497,22.755747,75.928497,17:50:00,Cloudy,Medium ,scooter ,Metropolitian ,60,Pet Supplies,0,3,1878845.0,
lzww987984998,28,4.5,21.186438,72.794115,21.196438,72.804115,11:20:00,Sandstorms,High ,scooter ,Urban ,115,Sports,0,3,1848210.0,
uibx801685651,22,4.9,12.934365,77.616155,12.954365,77.636155,11:55:00,Cloudy,High ,scooter ,Metropolitian ,125,Shoes,0,5,1845360.0,
bssy443546495,36,4.8,22.727021,75.884167,22.777021,75.934167,22:20:00,Cloudy,Low ,motorcycle ,Metropolitian ,145,Apparel,0,0,1853185.0,
xrbv468133747,27,4.9,22.753839,75.897429,22.833838,75.977429,20:00:00,Windy,Jam ,motorcycle ,Metropolitian ,130,Kitchen,0,5,1835765.0,
fvls909454006,27,5.0,18.593481,73.785901,18.673481,73.865901,20:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Electronics,0,4,1857420.0,
nukt728553759,33,4.6,12.975377,77.696664,13.065377,77.786664,22:25:00,Stormy,Low ,scooter ,Metropolitian ,75,Apparel,0,1,1841675.0,
wbqt218708009,31,4.2,18.539299,73.897902,18.629299,73.987902,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,165,Skincare,0,1,1841400.0,
jbno507304689,21,4.5,30.332735,78.054222,30.342735,78.064222,09:35:00,Fog,Low ,motorcycle ,Metropolitian ,85,Kitchen,0,4,1907145.0,
bhmh652424943,35,4.9,19.091458,72.827808,19.141458,72.877808,23:35:00,Sunny,Low ,scooter ,Metropolitian ,60,Shoes,0,3,1859025.0,
ohzy112539841,32,4.0,22.753839,75.897429,22.763838,75.907429,09:20:00,Windy,Low ,motorcycle ,Metropolitian ,120,Sports,0,5,1875445.0,
jfwo541635418,30,3.9,23.371292,85.327872,23.451292,85.407872,21:45:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,37,Grocery,0,5,1835875.0,
zzlv760051380,32,4.0,23.355164,85.324097,23.465164,85.434097,18:25:00,Fog,Medium ,motorcycle ,Metropolitian ,195,Snacks,0,6,1874560.0,
mrdg456995126,20,4.7,13.026286,80.275235,13.136286,80.385235,21:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,180,Kitchen,0,2,1830105.0,
rbqi609855581,26,4.3,26.910262,75.783013,27.040262,75.913013,19:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,160,Toys,0,1,1841510.0,
geln962714524,25,4.9,22.569358,88.433452,22.659358,88.523452,23:15:00,Stormy,Low ,motorcycle ,Metropolitian ,105,Outdoors,0,5,1906525.0,
abch632405722,35,4.6,18.592718,73.773572,18.652718,73.833572,19:00:00,Stormy,Medium ,scooter ,Metropolitian ,135,Books,0,3,1878910.0,
ijpj503956128,27,4.5,11.001753,76.986241,11.011753,76.996241,11:00:00,Sandstorms,Low ,scooter ,Urban ,75,Books,0,5,1845310.0,
rbju162385467,23,4.0,0.0,0.0,0.13,0.13,20:00:00,Cloudy,Jam ,scooter ,Metropolitian ,170,Skincare,0,5,1906330.0,
pwgg234766531,28,5.0,18.636215,73.751081,18.676215,73.791081,13:20:00,Fog,High ,motorcycle ,Metropolitian ,105,Books,0,6,1864170.0,
ssat956485887,32,4.7,21.186438,72.794115,21.196438,72.804115,08:30:00,Sunny,Low ,van,Metropolitian ,80,Toys,0,3,1878285.0,
utko131261711,32,4.5,19.12663,72.829976,19.21663,72.919976,23:50:00,Sunny,Low ,motorcycle ,Other,27,Grocery,0,0,1861920.0,
tims148421878,33,4.8,26.846156,75.8023,26.886156,75.8423,12:15:00,Sandstorms,High ,scooter ,Metropolitian ,28,Grocery,0,5,1845385.0,
kszb527310629,26,5.0,17.426228,78.407495,17.436228,78.417495,09:50:00,Stormy,Low ,scooter ,Metropolitian ,75,Toys,0,3,1878360.0,
ehbw905830427,25,4.8,0.0,0.0,0.06,0.06,20:40:00,Stormy,Jam ,scooter ,Urban ,80,Home,0,0,1873245.0,
jelm233003462,30,4.7,26.88842,75.800689,26.99842,75.910689,23:15:00,Cloudy,Low ,scooter ,Metropolitian ,150,Books,0,2,1830210.0,
asqh154483963,27,4.8,19.12663,72.829976,19.13663,72.839976,08:20:00,Stormy,Low ,scooter ,Metropolitian ,85,Skincare,0,4,1836515.0,
cklz694463003,21,4.6,12.304569,76.643622,12.334569,76.673622,23:35:00,Sandstorms,Low ,scooter ,Metropolitian ,90,Cosmetics,0,3,1879180.0,
ekuf369799941,38,4.6,18.546947,73.900626,18.556947,73.910626,12:00:00,Cloudy,High ,scooter ,Metropolitian ,165,Books,0,3,1848250.0,
txos312058381,26,4.7,0.0,0.0,0.01,0.01,08:40:00,Windy,Low ,motorcycle ,Metropolitian ,50,Snacks,0,5,1845175.0,
aqjs358622547,22,3.3,19.178321,72.834715,19.258321,72.914715,22:50:00,Sunny,Low ,motorcycle ,Metropolitian ,175,Cosmetics,0,6,1854655.0,
otfa059654337,22,4.9,12.299524,76.64262,12.329524,76.67262,21:50:00,Windy,Jam ,motorcycle ,Urban ,145,Outdoors,0,2,1870445.0,
wnqo696250569,39,4.5,17.438263,78.397865,17.518263,78.477865,22:35:00,Sandstorms,Low ,scooter ,Urban ,135,Skincare,0,0,1863285.0,
jsna749666002,31,4.2,18.56245,73.916619,18.67245,74.026619,21:30:00,Windy,Jam ,motorcycle ,Metropolitian ,230,Pet Supplies,0,2,1830095.0,
unmb971954186,30,4.8,22.527893,88.368628,22.637893,88.478628,20:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,195,Home,0,4,1897700.0,
whgl017271067,35,4.7,0.0,0.0,0.04,0.04,16:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,130,Toys,0,3,1848535.0,
cipo859711711,37,5.0,13.045479,80.23311,13.175479,80.36311,21:20:00,Sunny,Jam ,scooter ,Metropolitian ,80,Cosmetics,0,2,1850250.0,
gfqd824004357,25,4.8,30.361281,78.068022,30.381281,78.088022,09:00:00,Sunny,Low ,motorcycle ,Other,80,Snacks,0,4,1907115.0,
djkj595881674,35,4.8,25.443994,81.860187,25.453994,81.870187,12:00:00,Sandstorms,High ,motorcycle ,Metropolitian ,220,Clothing,0,1,1901525.0,
gqys615777290,26,4.9,0.0,0.0,0.06,0.06,18:30:00,Stormy,Medium ,motorcycle ,Urban ,50,Outdoors,0,1,1901920.0,
itiy437067318,39,4.7,17.411028,78.329645,17.491028,78.409645,21:15:00,Cloudy,Jam ,scooter ,Urban ,245,Books,0,2,1830090.0,
cngq152862934,32,4.9,21.149569,72.772697,21.169569,72.792697,10:30:00,Sunny,Low ,motorcycle ,Metropolitian ,75,Snacks,0,3,1848155.0,
ofcn622647159,22,4.9,22.310329,73.169083,22.360329,73.219083,23:35:00,Fog,Low ,motorcycle ,Metropolitian ,110,Toys,0,2,1840305.0,
ljpu291627875,38,5.0,12.311072,76.654878,12.381072,76.724878,18:10:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Snacks,0,6,1874535.0,
upvo594165337,38,4.6,12.323994,76.626167,12.373994,76.676167,18:35:00,Sunny,Medium ,motorcycle ,Metropolitian ,90,Books,0,4,1837120.0,
urah634300517,26,4.8,11.022477,76.995667,11.132477,77.105667,20:40:00,Sunny,Jam ,motorcycle ,Urban ,60,Pet Supplies,0,2,1880450.0,
ohlp189806073,34,5.0,21.186884,72.793616,21.246884,72.853616,21:15:00,Stormy,Jam ,motorcycle ,Metropolitian ,195,Cosmetics,0,2,1840160.0,
rhhc485593429,38,5.0,13.005801,80.250744,13.025801,80.270744,11:45:00,Sunny,High ,motorcycle ,Metropolitian ,85,Outdoors,0,0,1852550.0,
qlgm988006787,32,4.8,12.970324,77.645748,13.000324,77.675748,22:55:00,Fog,Low ,scooter ,Urban ,75,Clothing,0,5,1856105.0,
fddy320799457,31,5.0,9.966783,76.242981,10.026783,76.302981,21:50:00,Cloudy,Jam ,van,Urban ,155,Outdoors,0,4,1907875.0,
emzn685980945,32,4.3,26.892312,75.806896,26.952313,75.866896,20:35:00,Cloudy,Jam ,scooter ,Metropolitian ,165,Electronics,0,1,1881885.0,
jcai143868640,30,4.2,0.0,0.0,0.06,0.06,22:45:00,Stormy,Low ,motorcycle ,Metropolitian ,120,Jewelry,0,3,1899295.0,
fgwx898197857,31,4.9,0.0,0.0,0.01,0.01,09:30:00,Sunny,Low ,motorcycle ,Metropolitian ,60,Kitchen,0,3,1858180.0,
daze965977731,35,4.5,0.0,0.0,0.13,0.13,21:00:00,Sandstorms,Jam ,scooter ,Metropolitian ,38,Grocery,0,0,1863195.0,
xtna830428920,25,4.9,21.157735,72.768778,21.167735,72.778778,11:20:00,Cloudy,High ,motorcycle ,Urban ,150,Shoes,0,3,1858290.0,
itkk380149538,20,4.9,12.986047,80.218114,13.046047,80.278114,20:30:00,Sunny,Jam ,motorcycle ,Metropolitian ,90,Clothing,0,1,1831480.0,
ejef745202191,21,4.3,9.985497,76.276999,10.095497,76.386999,21:50:00,Fog,Jam ,scooter ,Metropolitian ,155,Cosmetics,0,4,1897805.0,
oqkf561836850,31,4.4,19.22384,72.841347,19.33384,72.951347,20:20:00,Windy,Jam ,motorcycle ,Metropolitian ,190,Pet Supplies,0,6,1854510.0,
ouhw640497559,30,4.9,26.911378,75.789034,26.961378,75.839034,17:15:00,Sunny,Medium ,scooter ,Metropolitian ,95,Sports,0,3,1848560.0,
kjwh544022383,35,4.9,0.0,0.0,0.05,0.05,18:10:00,Fog,Medium ,motorcycle ,Metropolitian ,160,Skincare,0,1,1881745.0,
lptd921803689,26,4.5,19.254567,72.848923,19.314567,72.908923,18:55:00,Sandstorms,Medium ,scooter ,Metropolitian ,140,Sports,0,0,1873150.0,
eiib400889892,27,4.7,22.308096,73.167753,22.388096,73.247753,17:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,165,Pet Supplies,0,3,1868750.0,
jmjc932867771,38,4.7,0.0,0.0,0.06,0.06,19:00:00,Sandstorms,Medium ,van,Metropolitian ,135,Electronics,0,0,1873155.0,
avml754765602,36,4.7,11.021278,76.995017,11.151278,77.125017,23:25:00,Sandstorms,Low ,motorcycle ,Metropolitian ,75,Clothing,0,6,1874850.0,
vbsm289165882,35,3.5,23.371292,85.327872,23.451292,85.407872,17:40:00,Stormy,Medium ,motorcycle ,Metropolitian ,190,Shoes,0,2,1829870.0,
fzsx981396185,25,4.8,12.972161,77.596014,12.982161,77.606014,11:15:00,Sunny,High ,motorcycle ,Urban ,65,Toys,0,6,1864040.0,
atbs473904908,24,4.6,11.001753,76.986241,11.071753,77.056241,21:00:00,Sunny,Jam ,motorcycle ,Other,55,Shoes,0,3,1838715.0,
ydro138490647,35,4.0,12.325461,76.632278,12.355461,76.662278,19:20:00,Windy,Jam ,scooter ,Metropolitian ,170,Books,0,2,1840055.0,
kbfq496137092,33,4.8,12.970221,77.645396,12.990221,77.665396,09:30:00,Sunny,Low ,scooter ,Metropolitian ,75,Cosmetics,0,2,1869705.0,
waca259705755,39,4.9,17.424114,78.347554,17.504114,78.427554,22:50:00,Sunny,Low ,motorcycle ,Metropolitian ,145,Jewelry,0,1,1871935.0,
bdfh036617659,29,4.6,23.333017,85.3172,23.373017,85.3572,14:00:00,Windy,High ,scooter ,Metropolitian ,22,Grocery,0,1,1881495.0,
uizu687725036,30,4.6,19.178321,72.834715,19.188321,72.844715,10:15:00,Fog,Low ,scooter ,Metropolitian ,95,Kitchen,0,0,1872620.0,
vobx717381010,21,4.5,18.536718,73.830327,18.596719,73.890327,17:15:00,Stormy,Medium ,scooter ,Metropolitian ,120,Jewelry,0,2,1870165.0,
xybf323304757,37,4.9,22.551084,88.354127,22.561084,88.364127,09:45:00,Windy,Low ,scooter ,Metropolitian ,100,Shoes,0,1,1901400.0,
iwom516783535,34,4.0,30.366322,78.070453,30.456322,78.160453,22:25:00,Cloudy,Low ,motorcycle ,Metropolitian ,185,Books,0,4,1897830.0,
shst947388362,29,4.3,18.520016,73.830547,18.580016,73.890547,23:15:00,Stormy,Low ,motorcycle ,Metropolitian ,110,Skincare,0,5,1876285.0,
bdqi718976729,32,4.1,23.359194,85.325447,23.439194,85.405447,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,185,Shoes,0,2,1850045.0,
lcxw214572408,34,4.8,12.3085,76.665808,12.3285,76.685808,10:10:00,Cloudy,Low ,van,Metropolitian ,90,Outdoors,0,1,1830860.0,
dhwn807460570,28,4.9,0.0,0.0,0.08,0.08,23:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Books,0,0,1863335.0,
fcsg973750444,20,4.6,18.520016,73.830547,18.540016,73.850547,11:35:00,Cloudy,High ,motorcycle ,Metropolitian ,120,Electronics,0,0,1872710.0,
fqfi829430884,33,4.5,0.0,0.0,0.05,0.05,18:25:00,Sunny,Medium ,van,Metropolitian ,16,Grocery,0,3,1848635.0,
grpd976338422,36,5.0,12.970324,77.645748,13.050324,77.725748,19:10:00,Cloudy,Jam ,scooter ,Metropolitian ,175,Shoes,0,4,1857315.0,
sqoy517013274,38,5.0,19.207222,72.972281,19.337222,73.102281,23:55:00,Sandstorms,Low ,scooter ,Metropolitian ,90,Skincare,0,6,1843200.0,
zxnm320148723,24,4.6,30.340722,78.060221,30.350722,78.070221,11:45:00,Stormy,High ,van,Metropolitian ,85,Toys,0,3,1898635.0,
plax697696631,25,4.7,23.357804,85.325146,23.407804,85.375146,22:40:00,Fog,Low ,scooter ,Metropolitian ,55,Home,0,5,1876245.0,
keqp768955508,29,5.0,22.308096,73.167753,22.438096,73.297753,18:35:00,Fog,Medium ,motorcycle ,Urban ,150,Pet Supplies,0,4,1877445.0,
gmji082171257,25,4.1,0.0,0.0,0.05,0.05,23:35:00,Windy,Low ,motorcycle ,Metropolitian ,80,Apparel,0,1,1831660.0,
sbie688315010,29,4.2,12.935662,77.61413,12.955662,77.63413,09:20:00,Sandstorms,Low ,motorcycle ,Urban ,105,Kitchen,0,6,1833690.0,
isdt956747953,36,4.2,12.326356,76.619103,12.396356,76.689103,17:10:00,Cloudy,Medium ,motorcycle ,Metropolitian ,160,Clothing,0,2,1829840.0,
ufdj188890660,38,4.6,21.149834,72.778666,21.169834,72.798666,09:10:00,Fog,Low ,motorcycle ,Metropolitian ,125,Skincare,0,0,1872565.0,
ogbq166319058,35,3.9,23.374878,85.335739,23.454878,85.415739,19:40:00,Sandstorms,Jam ,van,Metropolitian ,170,Cosmetics,0,2,1829985.0,
tjln024276172,22,4.9,18.554382,73.798206,18.684382,73.928206,17:20:00,Windy,Medium ,motorcycle ,Metropolitian ,95,Toys,0,2,1880255.0,
gvuu282340241,39,4.2,19.178321,72.834715,19.188321,72.844715,11:35:00,Sandstorms,High ,scooter ,Metropolitian ,160,Apparel,0,0,1842470.0,
pgeg291303680,34,4.8,0.0,0.0,0.05,0.05,18:10:00,Sandstorms,Medium ,scooter ,Urban ,130,Cosmetics,0,1,1881740.0,
nspk850679245,36,4.6,23.359033,85.325347,23.419033,85.385347,18:10:00,Fog,Medium ,motorcycle ,Metropolitian ,150,Kitchen,0,6,1864455.0,
xexv822130891,35,4.4,19.12663,72.829976,19.17663,72.879976,23:35:00,Sandstorms,Low ,motorcycle ,Metropolitian ,105,Apparel,0,6,1864790.0,
ephq744234227,30,3.7,26.49095,80.318656,26.56095,80.388656,20:30:00,Windy,Jam ,scooter ,Metropolitian ,215,Cosmetics,0,0,1903475.0,
telq926008819,34,4.8,25.457687,81.835585,25.587687,81.965585,23:00:00,Windy,Low ,scooter ,Metropolitian ,140,Home,0,4,1897875.0,
beic058867176,20,4.9,19.1093,72.825451,19.1193,72.835451,08:45:00,Sunny,Low ,motorcycle ,Metropolitian ,65,Sports,0,6,1833650.0,
lcne842783712,29,4.6,12.323994,76.626167,12.403994,76.706167,17:55:00,Fog,Medium ,scooter ,Metropolitian ,165,Home,0,4,1847160.0,
braf982461451,28,4.6,19.1093,72.825451,19.1793,72.895451,23:30:00,Windy,Low ,van,Urban ,75,Toys,0,1,1871985.0,
gdli988344605,25,4.7,21.149669,72.772629,21.189669,72.812629,14:55:00,Cloudy,High ,motorcycle ,Metropolitian ,105,Apparel,0,6,1834025.0,
duir035123435,38,4.9,22.751234,75.88949,22.881234,76.01949,23:15:00,Stormy,Low ,van,Urban ,80,Kitchen,0,1,1841725.0,
ecfe711538593,27,4.0,18.563934,73.915367,18.623935,73.975367,23:35:00,Sandstorms,Low ,motorcycle ,Urban ,100,Electronics,0,3,1879190.0,
qnsp478394097,37,4.5,12.934365,77.616155,12.964365,77.646155,19:20:00,Fog,Jam ,motorcycle ,Metropolitian ,135,Books,0,1,1831405.0,
wyfk747151300,30,4.9,21.157735,72.768778,21.247735,72.858778,23:40:00,Cloudy,Low ,motorcycle ,Metropolitian ,140,Shoes,0,0,1833110.0,
jyvq157380605,36,5.0,18.636215,73.751081,18.646215,73.761081,10:45:00,Cloudy,Low ,motorcycle ,Urban ,80,Books,0,2,1869780.0,
vqxa115441010,30,4.2,19.1093,72.825451,19.1693,72.885451,19:55:00,Cloudy,Jam ,scooter ,Metropolitian ,35,Grocery,0,0,1842965.0,
wlsi188944147,38,5.0,0.0,0.0,0.04,0.04,14:30:00,Cloudy,High ,motorcycle ,Metropolitian ,150,Shoes,0,3,1898795.0,
qkar221092934,35,4.9,15.157944,73.950889,15.227944,74.020889,18:35:00,Fog,Medium ,motorcycle ,Metropolitian ,200,Clothing,0,5,1906240.0,
dras245561230,38,4.8,25.449659,81.839744,25.469659,81.859744,09:00:00,Sunny,Low ,scooter ,Metropolitian ,85,Sports,0,4,1907115.0,
adbg911535991,39,4.6,12.325461,76.632278,12.435461,76.742278,21:15:00,Sunny,Jam ,motorcycle ,Metropolitian ,85,Skincare,0,0,1863210.0,
hdwc056308450,22,4.6,0.0,0.0,0.08,0.08,23:25:00,Sunny,Low ,motorcycle ,Metropolitian ,115,Clothing,0,6,1874860.0,
pxxg985833681,35,4.3,12.949934,77.699386,13.079934,77.829386,21:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,180,Apparel,0,0,1832980.0,
